alpha_F,alpha_T,alpha_N,Rwp,sizeF,sizeT,sizeN,concF,concT,concN
0.42,0.48,0.1,24.4962911,91.7876657,19.08528,61.5220863,32.762,54.506,12.732
0.42,0.5,0.08,24.8454667,91.7876657,19.08528,61.5220863,31.788,57.658,10.553
0.42,0.52,0.06,25.2776119,91.7876657,19.08528,61.5220863,30.887,60.745,8.368
0.42,0.54,0.04,25.8306309,91.7876657,19.08528,61.5220863,29.846,63.784,6.37
0.42,0.56,0.02,26.4987074,91.7876657,19.08528,61.5220863,28.838,66.704,4.457
0.42,0.58,0.0,27.5895571,91.7876657,19.08528,0.0,28.772,71.228,0.0
0.44,0.0,0.56,29.4695939,91.7876657,0.0,61.5220863,31.088,0.0,68.912
0.44,0.02,0.54,28.5895548,91.7876657,19.08528,61.5220863,31.38,1.466,67.153
0.44,0.04,0.52,27.8478676,91.7876657,19.08528,61.5220863,32.288,2.01,65.702
0.44,0.06,0.5,27.2094979,91.7876657,19.08528,61.5220863,33.102,2.741,64.157
0.44,0.08,0.48,26.7043915,91.7876657,19.08528,61.5220863,33.982,3.427,62.592
0.44,0.1,0.46,26.4060271,91.7876657,19.08528,61.5220863,34.828,4.204,60.968
0.44,0.12,0.44,26.084619,91.7876657,19.08528,61.5220863,35.745,5.02,59.235
0.44,0.14,0.42,24.7724093,91.7876657,19.08528,61.5220863,38.665,6.199,55.136
0.44,0.16,0.4,24.5260075,91.7876657,19.08528,61.5220863,40.477,7.401,52.121
0.44,0.18,0.38,24.386651,91.7876657,19.08528,61.5220863,41.397,9.22,49.382
0.44,0.2,0.36,24.2582856,91.7876657,19.08528,61.5220863,41.95,11.291,46.759
0.44,0.22,0.34,24.2579524,91.7876657,19.08528,61.5220863,42.547,13.587,43.865
0.44,0.24,0.32,23.4675765,91.7876657,19.08528,61.5220863,40.825,18.996,40.178
0.44,0.26,0.3,23.4852558,91.7876657,19.08528,61.5220863,41.158,21.446,37.396
0.44,0.28,0.28,23.5897607,91.7876657,19.08528,61.5220863,41.47,24.007,34.523
0.44,0.3,0.26,23.5713999,91.7876657,19.08528,61.5220863,41.648,26.302,32.051
0.44,0.32,0.24,23.6557403,91.7876657,19.08528,61.5220863,41.664,29.104,29.233
0.44,0.34,0.22,23.6977549,91.7876657,19.08528,61.5220863,41.447,32.347,26.205
0.44,0.36,0.2,23.7424503,91.7876657,19.08528,61.5220863,41.133,35.355,23.512
0.44,0.38,0.18,23.8292275,91.7876657,19.08528,61.5220863,40.867,38.331,20.802
0.44,0.4,0.16,23.5347536,91.7876657,19.08528,61.5220863,39.346,40.856,19.799
0.44,0.42,0.14,23.6897278,91.7876657,19.08528,61.5220863,38.583,44.047,17.37
0.44,0.44,0.12,24.2342575,91.7876657,19.08528,61.5220863,36.916,47.403,15.681
0.44,0.46,0.1,24.4260133,91.7876657,19.08528,61.5220863,36.132,50.692,13.175
0.44,0.48,0.08,24.8780739,91.7876657,19.08528,61.5220863,35.049,53.796,11.155
0.44,0.5,0.06,25.2273303,91.7876657,19.08528,61.5220863,34.132,57.033,8.835
0.44,0.52,0.04,25.749163,91.7876657,19.08528,61.5220863,33.055,60.097,6.849
0.44,0.54,0.02,26.2991018,91.7876657,19.08528,61.5220863,31.239,62.762,5.999
0.44,0.56,0.0,27.4847739,91.7876657,19.08528,0.0,31.94,68.06,0.0
0.46,0.0,0.54,29.8085565,91.7876657,0.0,61.5220863,33.695,0.0,66.305
0.46,0.02,0.52,28.9458372,91.7876657,19.08528,61.5220863,34.092,1.581,64.327
0.46,0.04,0.5,28.2444391,91.7876657,19.08528,61.5220863,34.973,2.212,62.815
0.46,0.06,0.48,27.6244433,91.7876657,19.08528,61.5220863,35.946,2.931,61.123
0.46,0.08,0.46,27.0725844,91.7876657,19.08528,61.5220863,36.82,3.748,59.431
0.46,0.1,0.44,25.3692204,91.7876657,19.08528,61.5220863,39.991,4.251,55.758
0.46,0.12,0.42,25.0225035,91.7876657,19.08528,61.5220863,40.966,5.242,53.793
0.46,0.14,0.4,24.7380317,91.7876657,19.08528,61.5220863,42.863,7.073,50.064
0.46,0.16,0.38,24.5736907,91.7876657,19.08528,61.5220863,44.087,8.543,47.37
0.46,0.18,0.36,24.2397183,91.7876657,19.08528,61.5220863,44.405,10.625,44.971
0.46,0.2,0.34,24.0431539,91.7876657,19.08528,61.5220863,44.969,12.68,42.352
0.46,0.22,0.32,23.5011864,91.7876657,19.08528,61.5220863,43.732,16.999,39.269
0.46,0.24,0.3,23.4203904,91.7876657,19.08528,61.5220863,44.087,19.352,36.562
0.46,0.26,0.28,23.4059939,91.7876657,19.08528,61.5220863,44.336,21.803,33.86
0.46,0.28,0.26,23.3444386,91.7876657,19.08528,61.5220863,44.73,23.798,31.472
0.46,0.3,0.24,23.375938,91.7876657,19.08528,61.5220863,44.717,26.51,28.773
0.46,0.32,0.22,23.4474271,91.7876657,19.08528,61.5220863,44.603,29.354,26.043
0.46,0.34,0.2,23.647439,91.7876657,19.08528,61.5220863,44.493,31.753,23.753
0.46,0.36,0.18,23.7412241,91.7876657,19.08528,61.5220863,44.125,34.743,21.132
0.46,0.38,0.16,23.3011791,91.7876657,19.08528,61.5220863,42.674,37.481,19.845
0.46,0.4,0.14,23.4791503,91.7876657,19.08528,61.5220863,41.914,40.613,17.473
0.46,0.42,0.12,23.7076313,91.7876657,19.08528,61.5220863,40.996,43.808,15.195
0.46,0.44,0.1,24.0001699,91.7876657,19.08528,61.5220863,39.941,47.063,12.996
0.46,0.46,0.08,24.6476742,91.7876657,19.08528,61.5220863,38.568,50.064,11.368
0.46,0.48,0.06,25.0979118,91.7876657,19.08528,61.5220863,37.483,53.238,9.28
0.46,0.5,0.04,25.641956,91.7876657,19.08528,61.5220863,36.38,56.356,7.263
0.46,0.52,0.02,26.1841455,91.7876657,19.08528,61.5220863,34.382,59.175,6.444
0.46,0.54,0.0,27.3959104,91.7876657,19.08528,0.0,35.248,64.752,0.0
0.48,0.0,0.52,30.1810914,91.7876657,0.0,61.5220863,36.683,0.0,63.317
0.48,0.02,0.5,29.287252,91.7876657,19.08528,61.5220863,36.946,1.819,61.235
0.48,0.04,0.48,28.2221312,91.7876657,19.08528,61.5220863,38.481,2.479,59.04
0.48,0.06,0.46,26.6635636,91.7876657,19.08528,61.5220863,41.55,2.862,55.588
0.48,0.08,0.44,26.0718327,91.7876657,19.08528,61.5220863,42.464,3.635,53.901
0.48,0.1,0.42,25.5534364,91.7876657,19.08528,61.5220863,44.446,4.277,51.276
0.48,0.12,0.4,25.0748325,91.7876657,19.08528,61.5220863,45.397,5.633,48.971
0.48,0.14,0.38,24.675313,91.7876657,19.08528,61.5220863,46.031,7.259,46.711
0.48,0.16,0.36,24.3595716,91.7876657,19.08528,61.5220863,46.952,8.927,44.121
0.48,0.18,0.34,24.1271863,91.7876657,19.08528,61.5220863,47.605,10.752,41.643
0.48,0.2,0.32,23.9565623,91.7876657,19.08528,61.5220863,48.222,12.732,39.046
0.48,0.22,0.3,23.3936256,91.7876657,19.08528,61.5220863,46.937,17.025,36.038
0.48,0.24,0.28,23.3264723,91.7876657,19.08528,61.5220863,47.258,19.295,33.447
0.48,0.26,0.26,23.2674746,91.7876657,19.08528,61.5220863,47.433,21.682,30.885
0.48,0.28,0.24,23.2101985,91.7876657,19.08528,61.5220863,47.816,23.638,28.546
0.48,0.3,0.22,23.2525055,91.7876657,19.08528,61.5220863,47.677,26.373,25.95
0.48,0.32,0.2,23.3339362,91.7876657,19.08528,61.5220863,47.5,29.093,23.407
0.48,0.34,0.18,23.4113629,91.7876657,19.08528,61.5220863,47.111,31.955,20.933
0.48,0.36,0.16,23.1104368,91.7876657,19.08528,61.5220863,45.93,34.134,19.936
0.48,0.38,0.14,23.3120713,91.7876657,19.08528,61.5220863,45.262,37.07,17.668
0.48,0.4,0.12,23.5815446,91.7876657,19.08528,61.5220863,44.392,40.118,15.49
0.48,0.42,0.1,23.8813082,91.7876657,19.08528,61.5220863,43.466,43.232,13.302
0.48,0.44,0.08,24.2501588,91.7876657,19.08528,61.5220863,42.47,46.364,11.166
0.48,0.46,0.06,24.6805124,91.7876657,19.08528,61.5220863,41.39,49.457,9.152
0.48,0.48,0.04,25.5471677,91.7876657,19.08528,61.5220863,39.769,52.562,7.669
0.48,0.5,0.02,26.4815385,91.7876657,19.08528,61.5220863,39.799,57.395,2.806
0.48,0.52,0.0,27.2959825,91.7876657,19.08528,0.0,38.84,61.16,0.0
0.5,0.0,0.5,30.4213209,91.7876657,0.0,61.5220863,39.888,0.0,60.112
0.5,0.02,0.48,28.2255083,91.7876657,19.08528,61.5220863,42.816,1.715,55.468
0.5,0.04,0.46,27.3734176,91.7876657,19.08528,61.5220863,43.745,2.354,53.9
0.5,0.06,0.44,26.6380309,91.7876657,19.08528,61.5220863,44.681,3.045,52.273
0.5,0.08,0.42,26.0272315,91.7876657,19.08528,61.5220863,45.748,3.723,50.53
0.5,0.1,0.4,25.4647595,91.7876657,19.08528,61.5220863,47.699,4.359,47.942
0.5,0.12,0.38,25.0056845,91.7876657,19.08528,61.5220863,48.742,5.769,45.489
0.5,0.14,0.36,24.5785642,91.7876657,19.08528,61.5220863,49.429,7.357,43.214
0.5,0.16,0.34,24.2399006,91.7876657,19.08528,61.5220863,50.009,9.109,40.882
0.5,0.18,0.32,24.0014685,91.7876657,19.08528,61.5220863,50.795,10.846,38.358
0.5,0.2,0.3,23.8287329,91.7876657,19.08528,61.5220863,51.286,12.842,35.872
0.5,0.22,0.28,23.2941437,91.7876657,19.08528,61.5220863,50.09,16.971,32.939
0.5,0.24,0.26,23.1846154,91.7876657,19.08528,61.5220863,50.314,19.197,30.489
0.5,0.26,0.24,23.0244078,91.7876657,19.08528,61.5220863,50.563,21.151,28.286
0.5,0.28,0.22,23.0896976,91.7876657,19.08528,61.5220863,50.707,23.52,25.773
0.5,0.3,0.2,23.1857837,91.7876657,19.08528,61.5220863,50.653,26.005,23.343
0.5,0.32,0.18,23.2417668,91.7876657,19.08528,61.5220863,50.329,28.788,20.883
0.5,0.34,0.16,22.9591782,91.7876657,19.08528,61.5220863,49.232,30.821,19.947
0.5,0.36,0.14,23.1223116,91.7876657,19.08528,61.5220863,48.542,33.657,17.801
0.5,0.38,0.12,23.3797526,91.7876657,19.08528,61.5220863,47.855,36.566,15.579
0.5,0.4,0.1,23.6913339,91.7876657,19.08528,61.5220863,46.986,39.518,13.496
0.5,0.42,0.08,24.0706465,91.7876657,19.08528,61.5220863,45.991,42.614,11.395
0.5,0.44,0.06,24.5166975,91.7876657,19.08528,61.5220863,44.951,45.658,9.391
0.5,0.46,0.04,25.0818005,91.7876657,19.08528,61.5220863,43.857,48.611,7.532
0.5,0.48,0.02,25.690408,91.7876657,19.08528,61.5220863,42.457,51.495,6.048
0.5,0.5,0.0,27.1710789,91.7876657,19.08528,0.0,42.587,57.413,0.0
0.52,0.0,0.48,29.163321,91.7876657,0.0,61.5220863,45.525,0.0,54.475
0.52,0.02,0.46,28.1800727,91.7876657,19.08528,61.5220863,45.904,1.86,52.236
0.52,0.04,0.44,27.2949159,91.7876657,19.08528,61.5220863,46.842,2.483,50.675
0.52,0.06,0.42,26.5430756,91.7876657,19.08528,61.5220863,47.89,3.133,48.977
0.52,0.08,0.4,25.908403,91.7876657,19.08528,61.5220863,48.894,3.823,47.283
0.52,0.1,0.38,25.366737,91.7876657,19.08528,61.5220863,50.896,4.348,44.756
0.52,0.12,0.36,24.8718223,91.7876657,19.08528,61.5220863,51.845,5.907,42.247
0.52,0.14,0.34,24.4495956,91.7876657,19.08528,61.5220863,52.478,7.491,40.03
0.52,0.16,0.32,24.1434539,91.7876657,19.08528,61.5220863,53.337,8.893,37.769
0.52,0.18,0.3,23.8618525,91.7876657,19.08528,61.5220863,53.832,10.687,35.481
0.52,0.2,0.28,23.7052028,91.7876657,19.08528,61.5220863,54.524,12.608,32.868
0.52,0.22,0.26,23.1067331,91.7876657,19.08528,61.5220863,53.181,16.863,29.956
0.52,0.24,0.24,23.0270801,91.7876657,19.08528,61.5220863,53.362,19.059,27.58
0.52,0.26,0.22,22.936476,91.7876657,19.08528,61.5220863,53.68,20.803,25.517
0.52,0.28,0.2,22.9787294,91.7876657,19.08528,61.5220863,53.438,23.37,23.192
0.52,0.3,0.18,23.0552941,91.7876657,19.08528,61.5220863,53.366,25.799,20.835
0.52,0.32,0.16,22.7711328,91.7876657,19.08528,61.5220863,52.538,27.618,19.844
0.52,0.34,0.14,22.927809,91.7876657,19.08528,61.5220863,51.915,30.349,17.735
0.52,0.36,0.12,23.1545508,91.7876657,19.08528,61.5220863,51.179,33.201,15.621
0.52,0.38,0.1,23.4936703,91.7876657,19.08528,61.5220863,50.449,36.067,13.484
0.52,0.4,0.08,23.8897517,91.7876657,19.08528,61.5220863,49.608,38.901,11.491
0.52,0.42,0.06,24.5276959,91.7876657,19.08528,61.5220863,48.727,42.126,9.147
0.52,0.44,0.04,24.8406313,91.7876657,19.08528,61.5220863,47.17,44.786,8.044
0.52,0.46,0.02,25.4728574,91.7876657,19.08528,61.5220863,46.0,47.686,6.314
0.52,0.48,0.0,26.4542727,91.7876657,19.08528,0.0,46.167,53.833,0.0
0.54,0.0,0.46,29.1082814,91.7876657,0.0,61.5220863,48.771,0.0,51.229
0.54,0.02,0.44,28.1082274,91.7876657,19.08528,61.5220863,48.99,1.895,49.115
0.54,0.04,0.42,27.2553576,91.7876657,19.08528,61.5220863,50.08,2.531,47.389
0.54,0.06,0.4,26.4293083,91.7876657,19.08528,61.5220863,51.075,3.229,45.695
0.54,0.08,0.38,25.7829098,91.7876657,19.08528,61.5220863,52.212,3.853,43.935
0.54,0.1,0.36,25.234348,91.7876657,19.08528,61.5220863,54.015,4.563,41.422
0.54,0.12,0.34,24.7171571,91.7876657,19.08528,61.5220863,54.872,5.851,39.277
0.54,0.14,0.32,24.3187015,91.7876657,19.08528,61.5220863,55.734,7.232,37.034
0.54,0.16,0.3,23.9679229,91.7876657,19.08528,61.5220863,56.36,8.898,34.742
0.54,0.18,0.28,23.7113948,91.7876657,19.08528,61.5220863,56.984,10.662,32.354
0.54,0.2,0.26,23.5306545,91.7876657,19.08528,61.5220863,57.454,12.555,29.992
0.54,0.22,0.24,22.9034539,91.7876657,19.08528,61.5220863,56.093,16.781,27.126
0.54,0.24,0.22,22.7802042,91.7876657,19.08528,61.5220863,56.515,18.38,25.105
0.54,0.26,0.2,22.8039978,91.7876657,19.08528,61.5220863,56.509,20.655,22.836
0.54,0.28,0.18,22.8519742,91.7876657,19.08528,61.5220863,56.474,22.957,20.569
0.54,0.3,0.16,22.5813751,91.7876657,19.08528,61.5220863,55.666,24.757,19.577
0.54,0.32,0.14,22.7337562,91.7876657,19.08528,61.5220863,55.161,27.285,17.555
0.54,0.34,0.12,22.9488116,91.7876657,19.08528,61.5220863,54.527,29.948,15.525
0.54,0.36,0.1,23.2913949,91.7876657,19.08528,61.5220863,53.846,32.636,13.518
0.54,0.38,0.08,23.6724946,91.7876657,19.08528,61.5220863,52.972,35.413,11.615
0.54,0.4,0.06,24.254028,91.7876657,19.08528,61.5220863,52.188,38.306,9.505
0.54,0.42,0.04,24.6068755,91.7876657,19.08528,61.5220863,50.71,41.049,8.24
0.54,0.44,0.02,25.2286943,91.7876657,19.08528,61.5220863,49.551,43.952,6.497
0.54,0.46,0.0,26.2113384,91.7876657,19.08528,0.0,49.862,50.138,0.0
0.56,0.0,0.44,29.0874015,91.7876657,0.0,61.5220863,52.139,0.0,47.861
0.56,0.02,0.42,28.0357955,91.7876657,19.08528,61.5220863,51.999,2.097,45.905
0.56,0.04,0.4,27.1147228,91.7876657,19.08528,61.5220863,53.023,2.726,44.252
0.56,0.06,0.38,26.3308043,91.7876657,19.08528,61.5220863,54.228,3.334,42.437
0.56,0.08,0.36,25.6534612,91.7876657,19.08528,61.5220863,55.203,4.032,40.765
0.56,0.1,0.34,25.0775567,91.7876657,19.08528,61.5220863,57.286,4.521,38.193
0.56,0.12,0.32,24.5527987,91.7876657,19.08528,61.5220863,58.02,5.969,36.011
0.56,0.14,0.3,24.1405956,91.7876657,19.08528,61.5220863,58.9,7.391,33.709
0.56,0.16,0.28,23.7719461,91.7876657,19.08528,61.5220863,59.529,9.026,31.445
0.56,0.18,0.26,23.53217,91.7876657,19.08528,61.5220863,60.004,10.733,29.263
0.56,0.2,0.24,23.350872,91.7876657,19.08528,61.5220863,60.467,12.507,27.025
0.56,0.22,0.22,22.7952875,91.7876657,19.08528,61.5220863,59.219,16.542,24.239
0.56,0.24,0.2,22.6052299,91.7876657,19.08528,61.5220863,59.2,18.347,22.453
0.56,0.26,0.18,22.6594178,91.7876657,19.08528,61.5220863,59.369,20.324,20.307
0.56,0.28,0.16,22.7686086,91.7876657,19.08528,61.5220863,59.349,22.559,18.092
0.56,0.3,0.14,22.5352948,91.7876657,19.08528,61.5220863,58.346,24.328,17.327
0.56,0.32,0.12,22.7467914,91.7876657,19.08528,61.5220863,57.832,26.849,15.32
0.56,0.34,0.1,23.0258882,91.7876657,19.08528,61.5220863,57.137,29.388,13.475
0.56,0.36,0.08,23.4459204,91.7876657,19.08528,61.5220863,56.432,32.019,11.549
0.56,0.38,0.06,23.9954093,91.7876657,19.08528,61.5220863,55.621,34.76,9.619
0.56,0.4,0.04,24.3614669,91.7876657,19.08528,61.5220863,54.218,37.415,8.367
0.56,0.42,0.02,24.9673424,91.7876657,19.08528,61.5220863,53.101,40.228,6.671
0.56,0.44,0.0,26.0352385,91.7876657,19.08528,0.0,53.792,46.208,0.0
0.58,0.0,0.42,28.94653,91.7876657,0.0,61.5220863,55.152,0.0,44.848
0.58,0.02,0.4,27.9111942,91.7876657,19.08528,61.5220863,55.077,2.21,42.713
0.58,0.04,0.38,27.0165759,91.7876657,19.08528,61.5220863,56.41,2.693,40.897
0.58,0.06,0.36,26.2000171,91.7876657,19.08528,61.5220863,57.351,3.411,39.238
0.58,0.08,0.34,25.5163348,91.7876657,19.08528,61.5220863,58.318,4.088,37.594
0.58,0.1,0.32,24.9116989,91.7876657,19.08528,61.5220863,60.39,4.704,34.906
0.58,0.12,0.3,24.3827056,91.7876657,19.08528,61.5220863,61.008,6.003,32.989
0.58,0.14,0.28,23.9588613,91.7876657,19.08528,61.5220863,61.89,7.434,30.676
0.58,0.16,0.26,23.6062398,91.7876657,19.08528,61.5220863,62.384,9.003,28.613
0.58,0.18,0.24,23.366211,91.7876657,19.08528,61.5220863,63.069,10.59,26.341
0.58,0.2,0.22,23.1925734,91.7876657,19.08528,61.5220863,63.376,12.424,24.2
0.58,0.22,0.2,23.6341297,91.7876657,19.08528,61.5220863,63.733,13.124,23.144
0.58,0.24,0.18,22.4704884,91.7876657,19.08528,61.5220863,61.9,18.116,19.983
0.58,0.26,0.16,22.5345913,91.7876657,19.08528,61.5220863,62.013,20.063,17.924
0.58,0.28,0.14,22.3109191,91.7876657,19.08528,61.5220863,61.357,21.665,16.978
0.58,0.3,0.12,22.5050748,91.7876657,19.08528,61.5220863,60.942,23.931,15.126
0.58,0.32,0.1,22.7914204,91.7876657,19.08528,61.5220863,60.375,26.349,13.276
0.58,0.34,0.08,23.1646842,91.7876657,19.08528,61.5220863,59.638,28.862,11.499
0.58,0.36,0.06,23.7271773,91.7876657,19.08528,61.5220863,59.013,31.356,9.63
0.58,0.38,0.04,24.0782858,91.7876657,19.08528,61.5220863,57.63,33.932,8.438
0.58,0.4,0.02,24.6864829,91.7876657,19.08528,61.5220863,56.528,36.638,6.834
0.58,0.42,0.0,25.7202885,91.7876657,19.08528,0.0,57.363,42.637,0.0
0.6,0.0,0.4,28.8488684,91.7876657,0.0,61.5220863,58.435,0.0,41.565
0.6,0.02,0.38,27.7980444,91.7876657,19.08528,61.5220863,58.049,2.344,39.607
0.6,0.04,0.36,26.8637439,91.7876657,19.08528,61.5220863,59.264,2.876,37.86
0.6,0.06,0.34,26.0442297,91.7876657,19.08528,61.5220863,60.204,3.586,36.21
0.6,0.08,0.32,25.3419671,91.7876657,19.08528,61.5220863,61.349,4.177,34.474
0.6,0.1,0.3,24.7176697,91.7876657,19.08528,61.5220863,63.308,4.726,31.966
0.6,0.12,0.28,24.1961031,91.7876657,19.08528,61.5220863,64.324,5.998,29.677
0.6,0.14,0.26,23.7359471,91.7876657,19.08528,61.5220863,64.776,7.47,27.754
0.6,0.16,0.24,23.3981496,91.7876657,19.08528,61.5220863,65.265,9.025,25.71
0.6,0.18,0.22,23.1478017,91.7876657,19.08528,61.5220863,65.871,10.6,23.529
0.6,0.2,0.2,23.0182839,91.7876657,19.08528,61.5220863,66.32,12.408,21.272
0.6,0.22,0.18,23.4696838,91.7876657,19.08528,61.5220863,66.286,13.27,20.444
0.6,0.24,0.16,22.352675,91.7876657,19.08528,61.5220863,64.661,17.763,17.575
0.6,0.26,0.14,22.1238177,91.7876657,19.08528,61.5220863,64.226,19.127,16.647
0.6,0.28,0.12,22.2880191,91.7876657,19.08528,61.5220863,63.889,21.266,14.846
0.6,0.3,0.1,22.5637447,91.7876657,19.08528,61.5220863,63.415,23.488,13.097
0.6,0.32,0.08,22.9282785,91.7876657,19.08528,61.5220863,62.895,25.798,11.307
0.6,0.34,0.06,23.4353558,91.7876657,19.08528,61.5220863,62.221,28.148,9.63
0.6,0.36,0.04,23.9493737,91.7876657,19.08528,61.5220863,61.457,30.67,7.873
0.6,0.38,0.02,24.3907484,91.7876657,19.08528,61.5220863,59.941,33.197,6.862
0.6,0.4,0.0,25.4631271,91.7876657,19.08528,0.0,61.063,38.937,0.0
0.62,0.0,0.38,28.6966061,91.7876657,0.0,61.5220863,61.37,0.0,38.63
0.62,0.02,0.36,27.6451181,91.7876657,19.08528,61.5220863,61.172,2.344,36.484
0.62,0.04,0.34,26.6961282,91.7876657,19.08528,61.5220863,62.127,3.022,34.85
0.62,0.06,0.32,25.8671182,91.7876657,19.08528,61.5220863,63.1,3.665,33.235
0.62,0.08,0.3,25.1587123,91.7876657,19.08528,61.5220863,64.048,4.362,31.59
0.62,0.1,0.28,24.5293311,91.7876657,19.08528,61.5220863,66.202,4.829,28.969
0.62,0.12,0.26,24.0006267,91.7876657,19.08528,61.5220863,66.905,6.069,27.026
0.62,0.14,0.24,23.5484518,91.7876657,19.08528,61.5220863,67.533,7.434,25.033
0.62,0.16,0.22,23.2227909,91.7876657,19.08528,61.5220863,68.277,8.952,22.772
0.62,0.18,0.2,23.0043437,91.7876657,19.08528,61.5220863,68.633,10.394,20.973
0.62,0.2,0.18,23.263184,91.7876657,19.08528,61.5220863,68.612,11.534,19.853
0.62,0.22,0.16,23.2804519,91.7876657,19.08528,61.5220863,69.048,13.012,17.94
0.62,0.24,0.14,22.2914777,91.7876657,19.08528,61.5220863,67.278,17.415,15.307
0.62,0.26,0.12,22.0979535,91.7876657,19.08528,61.5220863,66.738,18.732,14.531
0.62,0.28,0.1,22.3174181,91.7876657,19.08528,61.5220863,66.395,20.812,12.793
0.62,0.3,0.08,22.6541497,91.7876657,19.08528,61.5220863,65.969,22.963,11.068
0.62,0.32,0.06,23.1238826,91.7876657,19.08528,61.5220863,65.315,25.166,9.519
0.62,0.34,0.04,23.6121504,91.7876657,19.08528,61.5220863,64.622,27.486,7.892
0.62,0.36,0.02,24.1987516,91.7876657,19.08528,61.5220863,63.852,29.995,6.153
0.62,0.38,0.0,25.1484649,91.7876657,19.08528,0.0,64.572,35.428,0.0
0.64,0.0,0.36,28.5310387,91.7876657,0.0,61.5220863,64.456,0.0,35.544
0.64,0.02,0.34,27.4625082,91.7876657,19.08528,61.5220863,64.085,2.459,33.456
0.64,0.04,0.32,26.5222369,91.7876657,19.08528,61.5220863,65.005,3.075,31.921
0.64,0.06,0.3,25.6898783,91.7876657,19.08528,61.5220863,65.941,3.725,30.334
0.64,0.08,0.28,24.9745465,91.7876657,19.08528,61.5220863,66.989,4.323,28.688
0.64,0.1,0.26,24.362386,91.7876657,19.08528,61.5220863,69.207,4.707,26.087
0.64,0.12,0.24,23.7947337,91.7876657,19.08528,61.5220863,69.721,5.996,24.283
0.64,0.14,0.22,23.3874691,91.7876657,19.08528,61.5220863,70.419,7.206,22.376
0.64,0.16,0.2,23.0539301,91.7876657,19.08528,61.5220863,70.898,8.745,20.357
0.64,0.18,0.18,22.8264639,91.7876657,19.08528,61.5220863,71.147,10.3,18.553
0.64,0.2,0.16,23.0466066,91.7876657,19.08528,61.5220863,71.1,11.533,17.367
0.64,0.22,0.14,23.1076934,91.7876657,19.08528,61.5220863,71.268,13.168,15.564
0.64,0.24,0.12,21.8964899,91.7876657,19.08528,61.5220863,69.365,16.46,14.175
0.64,0.26,0.1,22.0765623,91.7876657,19.08528,61.5220863,69.134,18.343,12.523
0.64,0.28,0.08,22.3699996,91.7876657,19.08528,61.5220863,68.719,20.423,10.858
0.64,0.3,0.06,22.818995,91.7876657,19.08528,61.5220863,68.283,22.371,9.347
0.64,0.32,0.04,23.2847553,91.7876657,19.08528,61.5220863,67.652,24.546,7.802
0.64,0.34,0.02,23.8460091,91.7876657,19.08528,61.5220863,66.907,26.866,6.227
0.64,0.36,0.0,24.8201095,91.7876657,19.08528,0.0,67.897,32.103,0.0
0.66,0.0,0.34,28.343961,91.7876657,0.0,61.5220863,67.39,0.0,32.61
0.66,0.02,0.32,27.2680702,91.7876657,19.08528,61.5220863,67.002,2.42,30.578
0.66,0.04,0.3,26.3258035,91.7876657,19.08528,61.5220863,67.853,3.082,29.065
0.66,0.06,0.28,25.4818854,91.7876657,19.08528,61.5220863,68.799,3.695,27.506
0.66,0.08,0.26,24.7684163,91.7876657,19.08528,61.5220863,69.592,4.402,26.007
0.66,0.1,0.24,24.1251837,91.7876657,19.08528,61.5220863,71.755,4.769,23.477
0.66,0.12,0.22,23.5844349,91.7876657,19.08528,61.5220863,72.369,5.983,21.648
0.66,0.14,0.2,23.1674636,91.7876657,19.08528,61.5220863,73.001,7.226,19.773
0.66,0.16,0.18,22.8861916,91.7876657,19.08528,61.5220863,73.43,8.529,18.041
0.66,0.18,0.16,22.9704006,91.7876657,19.08528,61.5220863,72.972,10.46,16.568
0.66,0.2,0.14,22.9107577,91.7876657,19.08528,61.5220863,73.414,11.608,14.978
0.66,0.22,0.12,22.9505107,91.7876657,19.08528,61.5220863,73.502,13.13,13.368
0.66,0.24,0.1,21.8821193,91.7876657,19.08528,61.5220863,71.67,16.141,12.188
0.66,0.26,0.08,22.121021,91.7876657,19.08528,61.5220863,71.405,18.006,10.589
0.66,0.28,0.06,22.5157546,91.7876657,19.08528,61.5220863,71.074,19.773,9.152
0.66,0.3,0.04,22.9626225,91.7876657,19.08528,61.5220863,70.524,21.796,7.68
0.66,0.32,0.02,23.5113974,91.7876657,19.08528,61.5220863,69.877,23.956,6.167
0.66,0.34,0.0,24.5312162,91.7876657,19.08528,0.0,71.165,28.835,0.0
0.68,0.0,0.32,28.1022146,91.7876657,0.0,61.5220863,70.241,0.0,29.759
0.68,0.02,0.3,27.0438824,91.7876657,19.08528,61.5220863,69.554,2.58,27.865
0.68,0.04,0.28,26.11383,91.7876657,19.08528,61.5220863,70.462,3.141,26.397
0.68,0.06,0.26,25.2723205,91.7876657,19.08528,61.5220863,71.329,3.77,24.901
0.68,0.08,0.24,24.5657863,91.7876657,19.08528,61.5220863,72.247,4.375,23.377
0.68,0.1,0.22,23.92922,91.7876657,19.08528,61.5220863,74.303,4.753,20.945
0.68,0.12,0.2,23.4129869,91.7876657,19.08528,61.5220863,74.838,5.859,19.303
0.68,0.14,0.18,22.9809399,91.7876657,19.08528,61.5220863,75.373,7.132,17.495
0.68,0.16,0.16,22.6879519,91.7876657,19.08528,61.5220863,75.915,8.431,15.654
0.68,0.18,0.14,22.7302035,91.7876657,19.08528,61.5220863,75.504,10.025,14.471
